Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,cuisine_count,is_multi_cuisine,log_votes,cost_per_person,has_both_services,country_Australia,country_Brazil,country_Canada,country_India,country_Indonesia,country_New Zealand,country_Philippines,country_Qatar,country_Singapore,country_South Africa,country_Sri Lanka,country_Turkey,country_UAE,country_United Kingdom,country_United States,cuisine_freq_enc,city_freq_enc
150,0,0,1,2.8,16,2,1,2.833213344056216,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
300,0,0,1,3.0,4,2,1,1.6094379124341003,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.3,15,2,1,2.772588722239781,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
150,0,0,1,3.1,10,1,0,2.3978952727983707,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
400,0,0,1,2.9,8,2,1,2.1972245773362196,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.007834661623666082,0.5468053491827637
600,0,0,2,3.1,11,2,1,2.4849066497880004,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
350,0,0,1,2.4,26,1,0,3.295836866004329,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
600,0,1,2,3.3,173,7,1,5.159055299214529,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
2200,1,0,4,3.6,127,2,1,4.852030263919617,1100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
550,0,0,2,3.7,286,1,0,5.659482215759621,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
700,0,0,2,3.6,44,2,1,3.8066624897703196,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
1800,1,1,3,4.0,169,1,0,5.135798437050262,900.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
2200,0,0,4,4.0,165,4,1,5.111987788356544,1100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
400,0,0,1,3.2,6,1,0,1.9459101490553132,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.007834661623666082,0.5468053491827637
400,0,1,1,3.2,24,1,0,3.2188758248682006,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
200,0,0,1,2.9,6,1,0,1.9459101490553132,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
250,0,0,1,3.0,5,1,0,1.791759469228055,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
250,0,0,1,3.2,36,2,1,3.6109179126442243,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
600,0,1,2,3.0,4,2,1,1.6094379124341003,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
200,0,0,1,2.9,5,1,0,1.791759469228055,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
200,0,0,1,2.9,5,1,0,1.791759469228055,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
450,0,0,1,3.3,14,2,1,2.70805020110221,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
400,0,1,1,3.4,55,1,0,4.02535169073515,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
300,0,0,1,3.0,6,1,0,1.9459101490553132,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
100,0,0,1,3.0,6,2,1,1.9459101490553132,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
250,0,0,1,3.4,21,1,0,3.091042453358316,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
600,0,0,2,3.0,5,1,0,1.791759469228055,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,3.1,8,1,0,2.1972245773362196,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.5468053491827637
1200,1,1,3,3.5,24,3,1,3.2188758248682006,600.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
1000,1,0,3,3.5,26,2,1,3.295836866004329,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
600,0,1,2,3.5,54,1,0,4.007333185232471,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
700,0,0,2,3.5,38,1,0,3.6635616461296463,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,0,2,3.8,18,2,1,2.9444389791664403,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,1,2,3.5,12,2,1,2.5649493574615367,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.5468053491827637
1600,1,1,3,4.3,1252,1,0,7.133295954896068,800.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
3000,1,0,4,3.3,50,3,1,3.9318256327243257,1500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.5468053491827637
3200,1,0,4,3.7,147,1,0,4.997212273764115,1600.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
2500,0,0,4,3.9,821,4,1,6.71174039505618,1250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
800,1,0,2,3.3,152,2,1,5.030437921392435,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
500,0,1,2,3.6,186,2,1,5.231108616854587,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.014453599891935702,0.5468053491827637
1000,0,1,3,3.6,141,3,1,4.955827057601261,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.5468053491827637
500,0,0,2,3.1,26,2,1,3.295836866004329,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
2200,1,0,4,3.2,48,3,1,3.8918202981106265,1100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
1600,0,0,3,3.2,18,1,0,2.9444389791664403,800.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
3600,1,0,4,3.7,101,2,1,4.624972813284271,1800.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
3700,1,0,4,3.6,100,1,0,4.61512051684126,1850.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
2500,1,0,4,4.4,609,2,1,6.413458957167357,1250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.003647170066189383,0.5468053491827637
2000,0,0,4,3.1,5,3,1,1.791759469228055,1000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
4100,0,0,4,3.5,42,1,0,3.7612001156935624,2050.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
4300,1,0,4,3.9,548,1,0,6.3080984415095305,2150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
5000,1,0,4,3.8,134,1,0,4.90527477843843,2500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
3600,1,0,4,3.7,139,2,1,4.941642422609304,1800.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00810482236930974,0.5468053491827637
1000,0,0,3,3.7,65,2,1,4.189654742026425,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
4500,1,0,4,4.3,800,2,1,6.68586094706836,2250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0005403214912873159,0.5468053491827637
2650,1,0,4,3.3,145,2,1,4.983606621708336,1325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03647170066189383,0.5468053491827637
3200,1,0,4,3.6,97,3,1,4.584967478670572,1600.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
2000,1,0,4,3.2,10,2,1,2.3978952727983707,1000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
6000,1,0,4,3.2,12,2,1,2.5649493574615367,3000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00810482236930974,0.5468053491827637
3000,1,0,4,3.3,25,1,0,3.258096538021482,1500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
6000,1,0,4,3.9,272,4,1,5.60947179518496,3000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
4000,1,0,4,3.7,59,1,0,4.0943445622221,2000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
900,0,0,2,3.8,45,2,1,3.828641396489095,450.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016749966229906793,0.5468053491827637
5000,1,0,4,3.7,104,1,0,4.653960350157523,2500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.5468053491827637
2500,1,0,4,3.6,57,2,1,4.060443010546419,1250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00810482236930974,0.5468053491827637
6000,1,0,4,4.0,259,5,1,5.560681631015528,3000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0008104822369309739,0.5468053491827637
1000,1,1,3,3.0,90,3,1,4.51085950651685,500.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
900,1,0,2,3.3,21,2,1,3.091042453358316,450.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
250,0,0,1,3.4,109,3,1,4.700480365792417,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
300,0,0,1,2.9,5,2,1,1.791759469228055,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
700,0,0,2,2.8,19,2,1,2.995732273553991,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
800,1,1,2,3.5,96,3,1,4.574710978503383,400.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.5468053491827637
500,0,1,2,1.9,146,4,1,4.990432586778736,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03647170066189383,0.5468053491827637
900,0,0,2,3.3,46,2,1,3.8501476017100584,450.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.5468053491827637
1600,1,0,3,3.2,31,1,0,3.4657359027997265,800.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.5468053491827637
4500,1,0,4,3.4,51,1,0,3.9512437185814275,2250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
3000,0,0,4,3.5,45,1,0,3.828641396489095,1500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
5100,1,0,4,3.7,419,4,1,6.040254711277414,2550.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.5468053491827637
4500,1,0,4,3.9,265,3,1,5.583496308781699,2250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01729028772119411,0.5468053491827637
5000,0,0,4,3.7,747,1,0,6.617402977974478,2500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
4500,1,0,4,3.6,62,2,1,4.143134726391533,2250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.5468053491827637
2700,1,0,4,3.9,186,2,1,5.231108616854587,1350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
2650,1,0,4,3.6,48,1,0,3.8918202981106265,1325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.5468053491827637
3500,1,0,4,3.6,42,1,0,3.7612001156935624,1750.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.003917330811833041,0.5468053491827637
3500,1,0,4,4.0,184,1,0,5.220355825078325,1750.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
4000,1,0,4,3.9,241,2,1,5.488937726156687,2000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.5468053491827637
5000,1,0,4,3.8,199,2,1,5.298317366548036,2500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0018911252195056058,0.5468053491827637
